timestep,week,duration_h,demand_MW_s0,demand_MW_s1,demand_MW_s2,demand_MW_s3,demand_MW_s4,demand_MW_s5,demand_MW_s6,demand_MW_s7,demand_MW_s8,demand_MW_s9
1551,221,24.0,74010.21,68918.75,71883.40,76984.44,71544.46,72060.19,75562.15,79144.74,72250.81,77025.06
1552,221,24.0,72705.78,72058.59,72562.04,76872.37,70500.16,70982.10,73539.50,78570.42,72425.09,76500.13
1553,221,24.0,71763.73,70314.00,76149.25,81811.16,71598.79,73996.19,73622.46,79289.28,71209.02,73791.18
1554,222,24.0,69820.02,68010.05,70499.01,72546.96,68258.73,73288.46,70939.91,74457.22,67549.55,69449.22
1555,222,24.0,67236.80,64491.56,68060.80,70078.75,66183.04,69876.80,69629.66,71932.05,66145.92,70510.80
1556,222,24.0,74006.05,69815.21,74834.17,74223.62,69797.65,74484.92,73535.02,77331.54,71320.40,76350.48
1557,222,24.0,73787.55,69374.63,71112.32,72570.11,71169.36,75678.44,75778.62,77625.94,72571.13,77035.17
1558,222,24.0,74203.14,70315.72,73383.30,69354.64,70630.55,74458.40,77177.70,81543.40,74032.98,74668.07
1559,222,24.0,71721.61,69745.22,72666.06,68272.11,69520.40,74659.81,74080.90,80666.94,73218.38,75801.80
1560,222,24.0,71278.33,70034.70,74440.18,68330.87,69878.82,79245.17,73716.41,81359.09,73086.24,76703.10
1561,223,24.0,67003.66,71090.30,70752.13,65702.05,65310.63,75045.87,74649.62,80398.46,75781.94,72092.07
1562,223,24.0,68269.19,68813.19,66500.55,64939.50,65299.51,72645.63,71354.03,79671.18,76529.83,72127.39
1563,223,24.0,72924.51,71718.12,72564.98,70285.56,69668.91,78710.02,75086.65,80250.83,77437.40,70860.91
1564,223,24.0,71964.41,72075.54,73847.55,70777.56,70297.11,78752.34,77687.68,80950.34,76241.76,72233.37
1565,223,24.0,71263.23,71335.79,76413.71,71136.96,66509.19,74674.89,80786.56,81289.89,73705.67,70362.47
1566,223,24.0,70909.09,69336.92,71082.73,69384.48,65236.74,73400.88,78892.81,78077.30,71169.29,66614.30
1567,223,24.0,69878.07,66084.09,67781.55,65981.89,62249.34,72900.76,77411.13,77363.41,63900.06,67442.84
1568,224,24.0,72588.96,70450.38,68659.23,63902.80,62153.73,75590.59,77702.69,76620.83,65441.96,66084.47
1569,224,24.0,70260.89,69458.85,68325.88,62097.27,61761.56,74160.91,74462.71,76517.01,65934.31,65706.21
1570,224,24.0,72283.38,72796.43,77906.68,67749.20,67961.11,80869.40,74742.54,81757.33,71465.29,72402.56
1571,224,24.0,73548.60,70408.60,78714.91,69609.18,67660.38,80893.45,79383.44,82012.90,70537.32,72180.98
1572,224,24.0,73741.11,69464.21,75841.90,71428.74,65756.30,81800.71,73757.69,83019.21,71432.66,72438.93
1573,224,24.0,70460.79,67968.31,72450.23,67656.96,63373.38,79092.14,73825.80,80046.56,70194.10,70259.29
1574,224,24.0,55548.51,49765.52,58221.20,53608.99,52045.46,62637.02,53879.85,57275.87,56953.06,45347.91
1575,225,24.0,55589.99,53123.71,58547.19,52233.64,54347.48,63276.91,52621.04,58878.79,59984.51,48160.23
1576,225,24.0,56506.35,53303.31,57055.75,50027.14,55170.60,65288.99,53657.17,57147.77,60833.79,48167.42
1577,225,24.0,65373.00,65760.26,66431.29,60332.03,62220.23,71253.50,63627.41,63997.01,69844.17,58956.10
1578,225,24.0,67448.89,68990.17,68656.62,64444.67,62275.18,72458.44,65421.39,63920.69,70526.40,66012.04
1579,225,24.0,66582.91,68588.34,69798.25,65166.34,63089.97,76329.07,65516.32,64647.88,71575.14,64758.18
1580,225,24.0,66422.43,65854.90,70038.36,66397.21,64066.69,73056.72,66286.75,65811.67,70412.81,66068.15
1581,225,24.0,66357.13,63756.95,73383.17,66337.98,62464.63,71058.82,68172.82,65421.53,70889.57,63351.80
1582,226,24.0,57410.23,56475.51,64597.46,61888.25,64755.52,65103.23,62721.67,56698.73,68840.33,58032.37
1583,226,24.0,53721.29,52545.76,58844.76,58455.98,62670.56,65990.41,62290.72,54524.53,67673.90,56534.06
1584,226,24.0,62608.13,61765.12,66465.71,64369.08,66307.92,75773.62,71366.45,63962.62,72419.50,62395.62
1585,226,24.0,66879.17,63825.76,69932.08,66477.78,67476.51,71723.71,73552.08,66502.11,75820.57,64910.56
1586,226,24.0,66476.22,64412.28,67817.48,68128.01,65795.33,72355.02,74108.36,66878.44,72007.17,64264.11
1587,226,24.0,67005.26,65107.39,68314.16,67787.63,64120.31,72689.62,77402.95,67358.99,70836.12,68447.75
1588,226,24.0,67053.14,64863.61,67110.59,68058.60,64224.15,74886.67,77188.01,67829.08,71587.90,67808.74
1589,227,24.0,64789.73,61207.68,57940.92,61641.04,59348.71,66685.01,71558.13,60769.93,68671.56,62563.37
1590,227,24.0,62839.10,59463.49,54986.06,57385.81,55398.40,61246.44,67775.83,56289.36,65835.45,56596.24
1591,227,24.0,69082.14,64643.81,62777.94,61700.99,63353.93,70647.91,71378.22,63469.42,73678.28,60959.43
1592,227,24.0,66182.23,65470.89,63730.81,64012.58,64578.58,72228.13,68031.38,64824.09,70056.52,60052.68
1593,227,24.0,66179.73,65738.40,64699.02,62691.70,62284.21,69585.65,68240.15,69024.04,69222.21,61252.14
1594,227,24.0,66216.43,66632.86,67872.31,63266.60,61530.95,68670.41,71525.69,67689.45,67643.41,63370.43
1595,227,24.0,65051.37,65371.17,70234.54,62901.43,63647.19,67156.33,69409.39,68175.82,66976.51,59978.18
1596,228,24.0,59674.78,62291.86,63654.92,57750.62,58476.20,61415.44,63609.85,63020.09,64206.60,53316.85
1597,228,24.0,57476.25,59941.40,61038.21,55570.97,55648.51,59509.10,56458.61,61522.13,62209.63,48984.47
1598,228,24.0,64373.69,63783.75,66898.42,64548.50,63892.77,68298.14,60553.19,67522.63,68552.09,59235.95
1599,228,24.0,64829.59,64420.65,69259.94,66905.51,67214.37,67742.67,62023.52,64923.93,68462.45,62529.96
1600,228,24.0,65875.99,63682.32,72878.19,65463.37,68338.54,64330.76,61966.49,63321.18,71978.23,60960.69
1601,228,24.0,66675.61,63221.04,71177.68,64541.82,69144.85,63909.21,62666.66,61083.62,69292.34,60118.09
1602,228,24.0,66993.76,63508.69,66208.00,64387.05,68265.77,65117.20,61526.42,62048.65,68427.46,63419.57
1603,229,24.0,61116.70,55708.38,62313.37,59805.30,67353.03,59638.94,55460.82,55480.99,63167.93,58592.97
1604,229,24.0,55889.84,52635.03,63587.21,55226.34,64809.10,57090.77,53267.41,54251.84,60022.34,57153.54
1605,229,24.0,60108.49,61098.01,66619.02,64354.17,68394.78,67970.50,58732.53,65372.26,68676.51,67326.08
1606,229,24.0,61089.19,59784.68,69451.84,64612.45,68086.09,68601.87,59832.55,63976.43,68999.30,67976.75
1607,229,24.0,62243.67,59173.16,66445.00,65290.93,67791.64,68776.72,60133.15,63884.52,71307.53,66099.56
1608,229,24.0,62197.12,59669.11,64498.45,64539.93,67217.69,67212.51,60255.03,65758.04,69924.35,64843.32
1609,229,24.0,61988.85,60084.17,65376.47,67054.77,67323.83,64043.30,60022.20,65330.17,69813.03,65046.80
1610,230,24.0,59117.68,52276.58,59992.73,58937.42,65168.24,65874.69,51960.61,63445.60,62063.96,59732.49
1611,230,24.0,56523.41,51399.51,54641.76,54631.50,65007.65,62141.06,50330.27,61170.39,59634.17,59118.59
1612,230,24.0,61496.45,56968.53,63023.14,60708.60,66577.30,66011.19,58895.17,63327.68,66630.86,68057.32
1613,230,24.0,62461.62,59660.21,66410.61,62499.38,66866.85,62723.02,61412.95,65622.67,69864.72,67024.22
1614,230,24.0,62466.58,58806.29,63043.74,62791.99,66860.43,66064.11,62479.23,64622.45,69065.36,67470.59
1615,230,24.0,62466.58,58064.28,64510.95,63377.70,67876.16,63671.78,63455.46,63166.88,68966.45,70800.13
1616,230,24.0,63725.03,57769.94,66133.78,64769.21,67289.99,66174.11,62023.73,65738.94,70405.14,67731.81
1617,231,24.0,58610.65,51204.05,57671.41,57025.50,66250.16,62101.07,55807.59,62078.66,70665.30,59258.61
1618,231,24.0,54569.28,49000.53,57348.89,57449.06,66765.82,58828.18,54064.14,59902.84,70883.40,56019.34
1619,231,24.0,58641.86,55342.22,58800.36,62149.72,71613.66,65509.67,57321.94,58830.91,69956.73,62305.89
1620,231,24.0,59497.20,57397.30,57329.18,63725.12,64985.43,66040.80,56051.15,57989.18,68686.36,63470.35
1621,231,24.0,58329.12,58261.87,56803.55,64793.26,65551.57,66634.59,56882.55,57256.58,72397.18,63594.81
1622,231,24.0,57365.86,57488.68,56289.81,61500.58,64975.07,63872.30,56461.65,55266.57,70710.01,63121.25
1623,231,24.0,58050.12,57900.51,57036.94,64523.68,64698.45,61779.32,57000.69,57549.15,68716.84,60610.10
1624,232,24.0,53834.28,55073.45,53561.47,58710.53,62466.65,54327.18,55601.47,57651.32,66645.42,54733.66
1625,232,24.0,52378.48,50663.67,49812.87,55977.97,60012.56,49943.17,52660.99,55985.33,61493.54,53165.66
1626,232,24.0,60019.36,58268.09,56177.81,58955.01,62918.59,59684.07,59591.90,62816.92,67106.54,58385.51
1627,232,24.0,61506.49,57443.90,58797.74,61552.65,63069.64,61533.13,60959.29,61130.70,65778.94,57184.78
1628,232,24.0,61624.88,57525.02,59782.44,60191.32,62715.12,64177.00,60683.45,59645.02,65854.64,57039.62
1629,232,24.0,61372.54,57368.78,58186.89,57941.38,63210.16,63313.51,60525.39,57167.52,65392.54,57019.09
1630,232,24.0,61363.30,55901.93,58777.17,57304.27,63009.53,63618.27,60369.36,58399.99,62427.52,56609.85
1631,233,24.0,55256.14,49884.07,54196.57,53486.87,58152.84,57189.85,54689.48,56135.32,59868.81,51802.63
1632,233,24.0,50081.67,46590.67,53776.66,50118.14,55525.08,55940.79,52965.93,53900.66,60691.22,48914.85
1633,233,24.0,56325.68,52912.44,56628.43,55713.63,62898.19,62562.44,55202.56,57533.75,68245.51,57092.12
1634,233,24.0,57426.82,55016.03,55001.37,56274.49,62934.39,65505.06,57636.87,57947.84,69617.64,60925.43
1635,233,24.0,57528.06,55669.78,55001.27,57267.14,62934.39,62978.56,57645.62,58205.19,70102.65,60989.66
1636,233,24.0,57464.17,56044.93,56881.87,57367.74,62934.39,62235.43,57524.99,56983.95,68319.82,65066.82
1637,233,24.0,57924.64,55993.51,56289.35,57352.84,62204.89,63326.84,58185.61,56404.37,66648.24,62545.47
1638,234,24.0,57516.63,47508.78,54381.43,49640.59,56793.93,58060.35,52719.20,51400.92,60562.26,54682.58
1639,234,24.0,54747.65,42856.07,51259.51,47819.17,55119.84,54830.64,49825.44,47413.52,57398.38,55245.32
1640,234,24.0,56339.24,51637.44,54884.64,54615.78,57934.63,58025.94,52958.61,54880.69,61300.04,58062.08
1641,234,24.0,55010.30,53091.65,55697.91,56020.62,57727.29,57060.23,51886.10,57547.70,60768.93,55325.28
1642,234,24.0,57172.50,53321.32,57932.79,55714.66,57119.19,57798.75,52933.10,56465.51,59388.29,58533.94
1643,234,24.0,55023.68,53953.77,57428.47,56625.59,57053.43,59128.21,55540.65,57181.14,56649.36,54156.76
1644,234,24.0,55539.65,51604.69,57504.42,56849.25,55165.46,58986.76,55568.78,58434.85,57079.86,57859.30
1645,235,24.0,53258.82,47041.33,53254.02,50312.17,51881.63,59006.74,52689.07,53971.62,54528.31,54210.71
1646,235,24.0,49750.51,44324.45,52091.01,46504.54,50586.45,57716.61,50517.94,51763.23,54302.69,52658.89
1647,235,24.0,55076.35,49437.03,56841.72,53528.70,56216.97,63342.71,57421.23,56151.80,54774.53,56754.32
1648,235,24.0,55126.45,49884.12,56102.69,54719.38,55807.33,61445.31,53811.00,55452.65,54287.58,56865.47
1649,235,24.0,55123.94,48330.34,55165.73,54714.81,55220.04,64281.99,57792.88,55366.99,53796.25,60135.23
1650,235,24.0,55111.98,48018.22,57098.34,54748.90,55410.11,66470.20,61680.58,55365.42,54475.98,60325.67
1651,235,24.0,54813.06,47039.78,60390.60,54421.99,55493.51,64890.75,56510.01,57463.99,55602.48,61823.01
1652,236,24.0,51001.74,41365.33,56677.64,48171.28,50851.85,55954.32,56397.25,53226.87,49458.60,55180.01
1653,236,24.0,49366.47,37285.18,54640.62,47204.16,46712.73,53993.80,54884.84,52664.42,44996.59,53137.40
1654,236,24.0,55718.64,44262.48,56847.07,49822.02,52818.35,54615.97,60004.71,58561.17,50288.69,59616.18
1655,236,24.0,56268.52,42101.09,57940.68,50092.91,53713.14,54360.63,60092.72,57634.43,51495.56,57742.93
1656,236,24.0,56718.91,42273.91,62140.40,50609.30,53663.58,55100.78,59387.03,57330.76,50756.87,62658.28
1657,236,24.0,57067.64,45690.88,54758.13,50074.43,53634.73,55993.47,57215.86,56392.22,50940.45,61181.44
1658,236,24.0,56739.75,41692.29,57599.86,49966.82,53989.09,55851.28,58582.72,56376.96,51052.81,62789.00
1659,237,24.0,52576.30,38012.25,54182.76,49794.65,48024.25,52250.66,51456.85,55923.34,43903.06,59190.55
1660,237,24.0,49204.51,32554.95,49534.82,44996.98,43420.26,48717.32,48298.85,52032.21,39939.91,55978.17
1661,237,24.0,51500.40,41376.93,57230.95,48851.36,51496.49,53802.21,56266.42,55457.65,45240.86,59622.44
1662,237,24.0,50424.11,44849.25,58741.59,50159.72,51012.65,53729.78,54322.13,54615.76,46907.44,60468.66
1663,237,24.0,47972.37,45425.41,62230.89,50157.41,49011.74,53725.64,55572.18,54348.26,46940.06,57885.41
1664,237,24.0,49055.72,47183.51,59591.85,47371.96,51266.35,55103.19,52002.39,56510.80,49354.35,58964.67
1665,237,24.0,50355.19,48326.08,60753.84,47563.88,50550.09,53344.28,49906.15,54326.32,50396.36,55486.99
1666,238,24.0,46081.44,45723.33,54873.07,44351.76,49129.13,50378.19,43222.71,53009.92,49403.98,54481.53
1667,238,24.0,41220.59,40130.14,53020.17,43432.02,47744.52,47682.17,40275.66,47555.93,47807.88,49601.71
1668,238,24.0,41251.45,40889.21,53137.04,43314.81,48288.98,48203.23,41042.10,47395.37,48336.60,48852.36
1669,238,24.0,49320.71,48428.86,59205.43,50043.85,50234.89,53359.62,49644.62,50421.35,54039.67,56204.44
1670,238,24.0,49875.41,49661.97,55779.20,49367.01,50528.25,53357.90,50819.52,49312.33,54036.07,55948.28
1671,238,24.0,49163.62,49328.63,55702.77,49765.83,50528.25,52280.74,51254.67,49569.29,53104.19,54841.28
1672,238,24.0,48377.99,49080.93,57034.62,48631.47,50523.50,52225.83,51554.20,49895.01,52053.64,54435.20
1673,239,24.0,40018.22,43174.84,53638.26,47816.82,45011.54,48668.92,47386.13,46167.60,49197.89,50361.85
1674,239,24.0,36828.87,40073.54,50378.51,43852.91,41353.17,45805.77,43931.39,43340.58,48485.65,46745.23
1675,239,24.0,47373.74,47491.00,54311.35,50409.84,49601.10,50655.77,50901.83,50225.99,52831.24,51493.69
1676,239,24.0,48985.56,45194.90,54038.11,51114.69,51480.56,51683.16,51590.89,51891.41,50693.21,51503.41
1677,239,24.0,49159.39,46552.79,53245.44,50279.53,51929.96,53585.05,51286.66,52507.10,50546.78,51186.25
1678,239,24.0,48878.57,45232.61,53699.40,49150.60,51451.48,51287.99,51446.53,53084.99,50882.91,50504.98
1679,239,24.0,48793.58,44842.82,54000.30,48735.71,50092.59,51018.75,51417.46,52266.54,50445.20,49287.16
1680,240,24.0,41819.33,41086.83,49890.41,42567.64,42189.66,42386.86,45783.37,46344.20,44729.82,42090.25
1681,240,24.0,38684.79,38595.04,46752.10,38794.94,38498.99,41873.46,43861.13,44589.14,38273.49,38698.55
1682,240,24.0,48272.93,45651.90,52765.06,47211.10,46343.01,51471.25,52544.21,54318.91,43247.83,46829.91
1683,240,24.0,49329.91,46206.01,52732.15,48582.74,47119.56,55262.84,54196.58,55806.95,45331.64,48264.14
1684,240,24.0,49305.54,46338.18,52739.23,48113.12,47895.41,54034.88,53746.39,55005.98,48992.90,48232.05
1685,240,24.0,50088.80,46158.96,53159.10,47533.12,48332.76,53346.65,53266.64,54886.69,51170.94,48194.86
1686,240,24.0,50532.28,45166.79,53555.18,46341.73,46954.48,51092.45,52418.76,54626.85,50593.21,48295.14
1687,241,24.0,44337.12,39718.37,47652.44,38248.18,40090.47,46537.94,44400.95,51274.76,42999.94,41847.65
1688,241,24.0,39405.96,35927.08,44528.09,34932.19,36910.65,47054.85,41180.68,47990.53,38360.33,38778.01
1689,241,24.0,47661.39,42894.59,54268.89,44098.89,46239.86,53042.86,50210.88,56107.80,46750.32,49499.76
1690,241,24.0,49030.76,42831.42,55829.91,46037.68,48337.65,52239.05,51253.92,58149.28,49049.87,50744.20
1691,241,24.0,49651.79,42801.31,55800.04,47856.25,49652.15,49155.92,51351.53,58120.62,48537.53,50686.32
1692,241,24.0,49979.42,42648.56,55780.59,49174.48,49908.09,49064.99,50670.09,56646.28,48415.68,49128.23
1693,241,24.0,49187.26,42347.50,55762.98,48522.27,47245.72,46957.35,47639.86,58251.74,48174.85,44686.29
1694,242,24.0,31815.84,26722.29,40146.10,33133.49,32385.58,33021.05,34538.95,39331.50,36601.51,32631.54
1695,242,24.0,34564.17,30116.73,42506.65,34887.96,33450.96,34311.84,35151.23,42102.64,38809.67,34028.88
1696,242,24.0,43977.11,40714.13,50498.82,45966.25,43919.53,44631.39,47625.14,48807.05,48247.61,45785.03
1697,242,24.0,45067.10,42326.90,52078.96,48075.12,44971.97,45863.58,50286.82,47719.82,49253.60,47707.97
1698,242,24.0,45374.15,43768.40,53603.92,49142.84,45100.61,46095.27,50837.66,47309.81,49342.53,47646.74
1699,242,24.0,45985.24,42659.99,52184.73,50121.59,42391.47,45971.97,51952.91,45252.25,49053.41,46829.43
1700,242,24.0,45256.19,42146.71,51433.37,50434.37,40710.88,44789.90,52502.74,43534.43,48589.10,45614.15
1701,243,24.0,34614.51,32010.29,44217.99,41406.99,30893.20,33665.00,42313.88,34101.74,38751.25,35209.45
1702,243,24.0,33852.85,30740.04,44166.31,40046.15,30890.37,32528.10,41309.27,34313.88,37019.75,35101.65
1703,243,24.0,44903.73,39430.49,50991.25,48858.67,40893.20,42207.53,49976.56,44054.78,46950.74,45510.67
1704,243,24.0,46762.69,40859.19,52778.26,50430.68,43078.29,43048.72,50097.27,46440.49,47412.62,47528.95
1705,243,24.0,46715.74,42027.07,51716.98,50375.39,41998.11,43593.02,48429.28,45818.31,46467.20,47074.15
1706,243,24.0,38899.04,34972.43,42076.10,41250.10,33608.79,34053.94,38103.21,35198.88,37376.88,36522.90
1707,243,24.0,42415.07,38927.56,43834.79,43848.56,36374.11,37761.68,40693.08,37568.89,39529.79,40923.47
1708,244,24.0,41031.82,37669.07,41166.21,42578.66,35876.19,37931.66,41328.98,37375.20,39542.75,41452.79
1709,244,24.0,36969.85,32292.96,37023.00,38199.87,32624.11,33437.43,39028.45,35152.87,35782.89,38355.30
1710,244,24.0,45296.74,37657.24,46105.60,45515.07,43103.00,43090.21,47467.66,44168.83,44738.23,47971.26
1711,244,24.0,46653.96,38189.02,46040.12,47570.61,45191.87,44357.20,48682.37,45777.81,45788.87,49215.09
1712,244,24.0,46779.58,38917.74,45833.25,48438.06,45132.46,45468.80,48777.93,45639.91,45343.78,48895.74
1713,244,24.0,45853.64,38590.19,46305.04,47876.73,44713.59,46129.46,44856.79,45697.85,44511.34,49079.15
1714,244,24.0,44632.51,39265.57,45080.32,47670.24,43350.78,45646.52,44104.83,45411.12,43467.42,47269.75
1715,245,24.0,37508.58,35326.36,37475.12,41405.77,36937.64,39564.21,36912.46,38868.04,36318.77,39191.75
1716,245,24.0,32544.79,32642.54,33521.49,35199.02,33962.09,36811.25,33724.93,32567.28,32617.44,33469.13
1717,245,24.0,40183.68,41415.34,44301.17,42930.04,42601.51,44962.51,41471.70,42234.67,43699.13,43941.32
1718,245,24.0,41147.06,41275.40,45644.44,43081.73,43094.71,46154.64,43982.45,43737.69,45623.66,44269.38
1719,245,24.0,40707.32,41360.68,46040.95,42895.97,43376.87,46073.68,44100.93,44434.89,45768.00,44391.83
1720,245,24.0,40719.35,40896.73,46353.60,43233.91,42732.55,45496.18,43079.72,44429.46,46370.81,44652.11
1721,245,24.0,40190.49,41975.82,46213.82,43090.89,41087.64,45510.29,42237.48,44027.39,46184.60,44308.54
1722,246,24.0,35892.42,36642.58,40579.19,38523.07,32641.38,40191.51,35252.93,37740.60,38923.37,39028.42
1723,246,24.0,33627.64,33392.22,37328.79,34112.33,29871.88,36530.69,30873.31,34317.55,33728.44,37062.87
1724,246,24.0,40907.88,40680.24,46090.62,44320.48,39727.76,45049.29,40469.51,43384.44,43513.28,45891.13
1725,246,24.0,43090.17,39558.24,48504.73,44387.11,42044.55,46586.10,44209.52,45892.92,44496.29,46664.26
1726,246,24.0,43602.85,39624.20,49306.29,44963.33,42301.16,46905.97,44656.73,46443.60,44288.34,46491.97
1727,246,24.0,44254.99,39567.35,49376.08,45781.06,42499.83,45939.42,45140.18,46235.50,44556.21,46306.01
1728,246,24.0,43425.43,39021.92,49283.16,45486.68,42508.90,45689.37,45045.97,45677.64,44342.50,46587.99
1729,247,24.0,39194.15,32720.85,43312.25,38618.54,37771.36,39282.05,40145.57,39723.27,38333.81,40497.66
1730,247,24.0,35362.78,29810.24,39756.67,34464.59,33848.63,34317.88,36019.98,38017.63,33850.86,36116.86
1731,247,24.0,45091.71,36356.28,47275.26,43648.42,40067.02,44205.93,43318.57,42965.11,43507.65,44721.34
1732,247,24.0,46422.27,38086.68,48825.13,46113.25,41669.54,45622.81,44869.84,43918.07,44871.28,45838.75
1733,247,24.0,45768.05,39021.70,47871.25,46359.55,41769.36,45906.85,45074.33,43961.66,44991.73,47125.30
1734,247,24.0,46025.44,39259.24,47552.30,47530.96,41825.08,45925.32,45103.22,44254.69,44305.28,47212.09
1735,247,24.0,45107.69,38813.77,47070.22,47081.82,41513.99,45382.19,45242.58,43968.79,43751.49,47172.17
1736,248,24.0,40306.15,34871.89,41026.84,40009.61,37645.91,38825.47,41494.82,41944.68,38168.91,40964.77
1737,248,24.0,35947.67,32372.64,38723.43,37255.40,35169.06,34122.25,38099.17,39012.17,35022.73,36454.88
1738,248,24.0,45518.59,38325.71,45163.82,44405.49,40736.75,43207.14,46480.92,44263.68,44096.64,45544.07
1739,248,24.0,46824.78,38459.93,46404.05,45924.48,42174.59,43810.52,47921.34,45615.89,45264.10,47009.73
1740,248,24.0,46530.44,40204.69,46610.47,46167.27,42091.10,44136.82,47872.23,45291.00,45492.03,47476.22
1741,248,24.0,46018.29,39452.50,46363.32,46238.70,42255.54,44398.21,48001.53,45336.56,45588.66,47780.69
1742,248,24.0,46050.08,39200.30,45508.72,46003.75,42087.09,43836.27,47909.75,44432.77,45413.87,46077.35
1743,249,24.0,37467.91,35282.49,41828.38,41167.14,38619.86,36795.38,41302.10,41627.42,39517.76,40084.79
1744,249,24.0,37077.05,30618.58,38856.12,36281.43,35264.37,31849.88,38948.29,38075.73,36000.98,36743.53
